read_id	chr	start	end	strand	dbl_count	cds	sofa
9032	NC_000913.3	1817262	1817563	+	TRUE	1722	#N/A
9033	NC_000913.3	1472840	1473141	+	FALSE	NA	FALSE
9030	NC_000913.3	3703129	3703430	+	TRUE	3478	TRUE
9031	NC_000913.3	958251	958552	+	TRUE	887	TRUE
9036	NC_000913.3	1152297	1152598	+	TRUE	1072	TRUE
9037	NC_000913.3	2115781	2116082	+	TRUE	2028	TRUE
7018	NC_000913.3	3862137	3862438	+	TRUE	3630	TRUE
7019	NC_000913.3	2827239	2827540	+	TRUE	2666	TRUE
7016	NC_000913.3	2620950	2621251	+	FALSE	NA	TRUE
7017	NC_000913.3	935521	935822	+	TRUE	870	FALSE
7014	NC_000913.3	1864094	1864395	+	TRUE	1768	TRUE
7015	NC_000913.3	2250954	2251255	+	TRUE	2143	TRUE
7012	NC_000913.3	3180205	3180506	+	FALSE	NA	FALSE
5453	NC_000913.3	1656636	1656937	+	TRUE	1572	TRUE
7010	NC_000913.3	18973	19274	+	TRUE	18	TRUE
7011	NC_000913.3	2316024	2316325	+	FALSE	NA	TRUE
732	NC_000913.3	3621691	3621992	+	TRUE	3417	TRUE
5454	NC_000913.3	4314486	4314787	+	TRUE	4009	TRUE
8132	NC_000913.3	233572	233873	+	TRUE	200	TRUE
753	NC_000913.3	4101097	4101398	+	TRUE	3836	TRUE
1807	NC_000913.3	1257596	1257897	+	TRUE	1183	FALSE
751	NC_000913.3	4357776	4358077	+	TRUE	4049	TRUE
750	NC_000913.3	200553	200854	+	TRUE	172	TRUE
757	NC_000913.3	2296968	2297269	+	TRUE	2184	TRUE
756	NC_000913.3	4609505	4609806	+	TRUE	4289	FALSE
755	NC_000913.3	3570842	3571143	+	TRUE	3367	TRUE
754	NC_000913.3	3847958	3848259	+	TRUE	3614	TRUE
9157	NC_000913.3	767363	767664	+	TRUE	718	TRUE
759	NC_000913.3	3611775	3612076	+	TRUE	3409	hit1
758	NC_000913.3	1732981	1733282	+	TRUE	1642	FALSE
3780	NC_000913.3	1587475	1587776	+	TRUE	1488	FALSE
1804	NC_000913.3	2499223	2499524	+	TRUE	2365	TRUE
2958	NC_000913.3	528130	528431	+	TRUE	490	TRUE
2959	NC_000913.3	723316	723617	+	TRUE	682	TRUE
738	NC_000913.3	4605775	4606076	+	TRUE	4284	TRUE
2954	NC_000913.3	2957641	2957942	+	TRUE	2780	FALSE
5455	NC_000913.3	2086318	2086619	+	TRUE	1996	FALSE
2956	NC_000913.3	1668489	1668790	+	FALSE	NA	TRUE
2957	NC_000913.3	2164011	2164312	+	TRUE	2064	TRUE
2950	NC_000913.3	1206682	1206983	+	TRUE	1129	TRUE
2951	NC_000913.3	1806888	1807189	+	TRUE	1711	hit1
2952	NC_000913.3	4220868	4221169	+	TRUE	3931	TRUE
1802	NC_000913.3	1249708	1250009	+	TRUE	1180	TRUE
1025	NC_000913.3	2472943	2473244	+	TRUE	2340	TRUE
1024	NC_000913.3	137883	138184	+	TRUE	118	TRUE
1027	NC_000913.3	952593	952894	+	TRUE	883	TRUE
5347	NC_000913.3	4067519	4067820	+	TRUE	3806	hit2
5340	NC_000913.3	581324	581625	+	TRUE	555	TRUE
1801	NC_000913.3	1272484	1272785	+	TRUE	1201	TRUE
5342	NC_000913.3	494004	494305	+	TRUE	462	TRUE
1022	NC_000913.3	655533	655834	+	TRUE	618	TRUE
3785	NC_000913.3	1343752	1344053	+	TRUE	1266	TRUE
1029	NC_000913.3	3039133	3039434	+	TRUE	2850	TRUE
1028	NC_000913.3	2340800	2341101	+	TRUE	2215	FALSE
5456	NC_000913.3	2290374	2290675	+	TRUE	2176	hit1
8990	NC_000913.3	2934021	2934322	+	FALSE	NA	FALSE
4365	NC_000913.3	3224381	3224682	+	TRUE	3025	TRUE
4364	NC_000913.3	2116776	2117077	+	TRUE	2028	TRUE
4367	NC_000913.3	2393261	2393562	+	TRUE	2262	hit2
4366	NC_000913.3	3875376	3875677	+	TRUE	3643	TRUE
4361	NC_000913.3	4612407	4612708	+	TRUE	4292	FALSE
4360	NC_000913.3	1151830	1152131	+	TRUE	1072	TRUE
4363	NC_000913.3	4462268	4462569	+	TRUE	4154	TRUE
4362	NC_000913.3	3407525	3407826	+	TRUE	3202	TRUE
4369	NC_000913.3	202979	203280	+	TRUE	175	TRUE
4368	NC_000913.3	2281140	2281441	+	TRUE	2169	TRUE
5457	NC_000913.3	1010905	1011206	+	TRUE	929	TRUE
8995	NC_000913.3	160144	160445	+	TRUE	140	TRUE
3108	NC_000913.3	2099485	2099786	+	FALSE	NA	TRUE
3109	NC_000913.3	960165	960466	+	TRUE	889	FALSE
3104	NC_000913.3	1386697	1386998	+	TRUE	1307	FALSE
3105	NC_000913.3	2639920	2640221	+	TRUE	2495	TRUE
3106	NC_000913.3	1267542	1267843	+	TRUE	1194	TRUE
3107	NC_000913.3	2380380	2380681	+	TRUE	2249	TRUE
3100	NC_000913.3	3123582	3123883	+	TRUE	2928	TRUE
3101	NC_000913.3	4615634	4615935	+	TRUE	4295	hit1
3102	NC_000913.3	1884949	1885250	+	TRUE	1792	FALSE
3103	NC_000913.3	3453008	3453309	+	TRUE	3258	TRUE
8673	NC_000913.3	825998	826299	+	TRUE	774	TRUE
8672	NC_000913.3	3853285	3853586	+	FALSE	NA	TRUE
8671	NC_000913.3	4116304	4116605	+	TRUE	3853	TRUE
8670	NC_000913.3	1083331	1083632	+	TRUE	1000	TRUE
5	NC_000913.3	3604051	3604352	+	FALSE	NA	hit1
8676	NC_000913.3	2510575	2510876	+	TRUE	2374	TRUE
8675	NC_000913.3	2784054	2784355	+	TRUE	2625	TRUE
8674	NC_000913.3	3834135	3834436	+	TRUE	3602	TRUE
8679	NC_000913.3	2404948	2405249	+	FALSE	NA	TRUE
8678	NC_000913.3	1189195	1189496	+	TRUE	1106	hit2
4093	NC_000913.3	1930661	1930962	+	FALSE	NA	TRUE
4092	NC_000913.3	599621	599922	+	TRUE	570	FALSE
4091	NC_000913.3	2606710	2607011	+	FALSE	NA	TRUE
4090	NC_000913.3	1475513	1475814	+	TRUE	1394	TRUE
4097	NC_000913.3	2547621	2547922	+	TRUE	2408	TRUE
4096	NC_000913.3	2801649	2801950	+	TRUE	2643	FALSE
4095	NC_000913.3	7700	8001	+	TRUE	6	TRUE
4094	NC_000913.3	1025125	1025426	+	TRUE	942	FALSE
4099	NC_000913.3	3953210	3953511	+	FALSE	NA	TRUE
4098	NC_000913.3	2187990	2188291	+	TRUE	2092	TRUE
5735	NC_000913.3	3670451	3670752	+	TRUE	3455	TRUE
5734	NC_000913.3	3230557	3230858	+	TRUE	3029	TRUE
5737	NC_000913.3	1815214	1815515	+	TRUE	1720	TRUE
5736	NC_000913.3	1093686	1093987	+	TRUE	1006	TRUE
5731	NC_000913.3	755164	755465	+	TRUE	709	TRUE
5730	NC_000913.3	728044	728345	+	TRUE	685	TRUE
5733	NC_000913.3	3088891	3089192	+	TRUE	2897	TRUE
5732	NC_000913.3	1042574	1042875	+	TRUE	961	TRUE
5739	NC_000913.3	1891946	1892247	+	TRUE	1798	TRUE
5738	NC_000913.3	637034	637335	+	TRUE	601	TRUE
9868	NC_000913.3	2521635	2521936	+	TRUE	2383	TRUE
9860	NC_000913.3	2898548	2898849	+	TRUE	2734	TRUE
8097	NC_000913.3	3044755	3045056	+	TRUE	2857	TRUE
8096	NC_000913.3	1068020	1068321	+	TRUE	987	TRUE
8095	NC_000913.3	3670160	3670461	+	TRUE	3455	TRUE
8094	NC_000913.3	2119373	2119674	+	TRUE	2030	TRUE
8093	NC_000913.3	4468701	4469002	+	TRUE	4159	TRUE
8092	NC_000913.3	213415	213716	+	TRUE	182	hit2
8091	NC_000913.3	2283782	2284083	+	FALSE	NA	FALSE
8090	NC_000913.3	688223	688524	+	TRUE	652	TRUE
8099	NC_000913.3	4609844	4610145	+	TRUE	4289	TRUE
8098	NC_000913.3	1804212	1804513	+	FALSE	NA	TRUE
8898	NC_000913.3	2564453	2564754	+	TRUE	2429	hit2
6659	NC_000913.3	3432076	3432377	+	TRUE	3221	FALSE
6658	NC_000913.3	3688983	3689284	+	FALSE	NA	TRUE
6657	NC_000913.3	598508	598809	+	FALSE	NA	TRUE
6656	NC_000913.3	3194157	3194458	+	TRUE	2999	TRUE
6655	NC_000913.3	1437787	1438088	+	TRUE	1364	FALSE
6654	NC_000913.3	1337559	1337860	+	TRUE	1258	TRUE
6653	NC_000913.3	2978757	2979058	+	FALSE	NA	FALSE
6652	NC_000913.3	1403027	1403328	+	TRUE	1323	TRUE
6651	NC_000913.3	2265857	2266158	+	FALSE	NA	hit2
6650	NC_000913.3	1042228	1042529	+	TRUE	961	TRUE
9159	NC_000913.3	2010332	2010633	+	FALSE	NA	TRUE
6385	NC_000913.3	2566304	2566605	+	TRUE	2430	TRUE
6384	NC_000913.3	3732912	3733213	+	TRUE	3506	TRUE
6387	NC_000913.3	4375214	4375515	+	TRUE	4064	TRUE
6386	NC_000913.3	1799227	1799528	+	FALSE	NA	TRUE
6381	NC_000913.3	1688997	1689298	+	TRUE	1601	hit2
6380	NC_000913.3	593706	594007	+	TRUE	565	TRUE
6383	NC_000913.3	3604460	3604761	+	TRUE	3400	TRUE
6382	NC_000913.3	1165379	1165680	+	TRUE	1085	TRUE
6389	NC_000913.3	1732184	1732485	+	TRUE	1642	TRUE
6388	NC_000913.3	147202	147503	+	TRUE	127	FALSE
2381	NC_000913.3	1339586	1339887	+	TRUE	1260	FALSE
2380	NC_000913.3	1688443	1688744	+	TRUE	1601	TRUE
2383	NC_000913.3	2012491	2012792	+	FALSE	NA	TRUE
2382	NC_000913.3	4113061	4113362	+	FALSE	NA	TRUE
2385	NC_000913.3	3912007	3912308	+	TRUE	3677	hit2
2384	NC_000913.3	682388	682689	+	TRUE	646	TRUE
2387	NC_000913.3	3826116	3826417	+	TRUE	3598	TRUE
2386	NC_000913.3	355683	355984	+	TRUE	332	TRUE
2389	NC_000913.3	1558213	1558514	+	TRUE	1470	TRUE
2388	NC_000913.3	1733368	1733669	+	TRUE	1642	TRUE
9289	NC_000913.3	2862232	2862533	+	TRUE	2699	hit1
9288	NC_000913.3	835657	835958	+	TRUE	781	TRUE
1849	NC_000913.3	2729047	2729348	+	FALSE	NA	hit1
1848	NC_000913.3	583658	583959	+	TRUE	559	hit2
1843	NC_000913.3	191113	191414	+	TRUE	164	TRUE
1842	NC_000913.3	4349314	4349615	+	TRUE	4041	hit2
1841	NC_000913.3	3104643	3104944	+	TRUE	2917	TRUE
1840	NC_000913.3	3608051	3608352	+	TRUE	3404	TRUE
1847	NC_000913.3	2926566	2926867	+	TRUE	2757	FALSE
1846	NC_000913.3	206388	206689	+	TRUE	178	TRUE
1845	NC_000913.3	975722	976023	+	TRUE	903	TRUE
1844	NC_000913.3	4289121	4289422	+	TRUE	3987	FALSE
3250	NC_000913.3	4276330	4276631	+	TRUE	3977	TRUE
4958	NC_000913.3	1843877	1844178	+	TRUE	1750	TRUE
4959	NC_000913.3	2390777	2391078	+	TRUE	2260	#N/A
2169	NC_000913.3	2129706	2130007	+	TRUE	2040	FALSE
2168	NC_000913.3	514098	514399	+	TRUE	478	TRUE
3251	NC_000913.3	4591193	4591494	+	FALSE	NA	FALSE
4952	NC_000913.3	3092160	3092461	+	TRUE	2901	hit1
4953	NC_000913.3	528148	528449	+	TRUE	490	TRUE
4950	NC_000913.3	3307669	3307970	+	FALSE	NA	FALSE
4951	NC_000913.3	1187935	1188236	+	TRUE	1105	hit1
4956	NC_000913.3	4189569	4189870	+	FALSE	NA	TRUE
4957	NC_000913.3	3251350	3251651	+	TRUE	3051	TRUE
4954	NC_000913.3	1276657	1276958	+	TRUE	1205	FALSE
2162	NC_000913.3	3122242	3122543	+	TRUE	2928	FALSE
3253	NC_000913.3	4539336	4539637	+	FALSE	NA	FALSE
2129	NC_000913.3	204248	204549	+	TRUE	176	TRUE
3254	NC_000913.3	3969734	3970035	+	TRUE	3724	TRUE
3255	NC_000913.3	2391027	2391328	+	TRUE	2260	hit1
3298	NC_000913.3	3804440	3804741	+	TRUE	3575	hit2
3299	NC_000913.3	2046884	2047185	+	TRUE	1960	TRUE
5139	NC_000913.3	4197236	4197537	+	TRUE	3914	TRUE
5138	NC_000913.3	4564728	4565029	+	TRUE	4253	TRUE
5137	NC_000913.3	1083955	1084256	+	TRUE	1000	TRUE
3295	NC_000913.3	3616133	3616434	+	TRUE	3413	TRUE
5135	NC_000913.3	3807620	3807921	+	TRUE	3578	TRUE
3297	NC_000913.3	2363363	2363664	+	TRUE	2232	TRUE
3290	NC_000913.3	287373	287674	+	TRUE	265	TRUE
5132	NC_000913.3	2362744	2363045	+	TRUE	2232	TRUE
3292	NC_000913.3	2182763	2183064	+	TRUE	2086	TRUE
5130	NC_000913.3	993675	993976	+	TRUE	913	TRUE
6891	NC_000913.3	2545993	2546294	+	TRUE	2407	TRUE
6890	NC_000913.3	2842782	2843083	+	TRUE	2679	TRUE
6893	NC_000913.3	1670768	1671069	+	FALSE	NA	TRUE
6892	NC_000913.3	462629	462930	+	TRUE	433	TRUE
6895	NC_000913.3	4289109	4289410	+	TRUE	3987	hit1
6894	NC_000913.3	737515	737816	+	TRUE	693	TRUE
6897	NC_000913.3	1698828	1699129	+	TRUE	1608	FALSE
6896	NC_000913.3	2903243	2903544	+	FALSE	NA	TRUE
6899	NC_000913.3	2712787	2713088	+	TRUE	2559	TRUE
6898	NC_000913.3	3423050	3423351	+	FALSE	NA	hit1
1735	NC_000913.3	1894826	1895127	+	TRUE	1802	TRUE
1278	NC_000913.3	2269443	2269744	+	FALSE	NA	hit2
1279	NC_000913.3	1271529	1271830	+	TRUE	1199	TRUE
618	NC_000913.3	2139509	2139810	+	FALSE	NA	TRUE
619	NC_000913.3	1892112	1892413	+	TRUE	1798	TRUE
1270	NC_000913.3	4404829	4405130	+	TRUE	4095	TRUE
1271	NC_000913.3	863844	864145	+	TRUE	806	TRUE
1272	NC_000913.3	370317	370618	+	TRUE	344	hit1
611	NC_000913.3	3756416	3756717	+	FALSE	NA	hit1
616	NC_000913.3	114006	114307	+	TRUE	100	hit2
617	NC_000913.3	1999717	2000018	+	TRUE	1909	hit1
1276	NC_000913.3	1311674	1311975	+	FALSE	NA	TRUE
1277	NC_000913.3	1792173	1792474	+	TRUE	1696	hit1
8798	NC_000913.3	3534906	3535207	+	TRUE	3341	TRUE
8799	NC_000913.3	2631497	2631798	+	TRUE	2488	TRUE
8248	NC_000913.3	1516331	1516632	+	TRUE	1431	TRUE
8249	NC_000913.3	1801814	1802115	+	TRUE	1707	TRUE
8242	NC_000913.3	1662677	1662978	+	TRUE	1575	FALSE
8243	NC_000913.3	4001984	4002285	+	TRUE	3751	TRUE
8240	NC_000913.3	4637971	4638272	+	FALSE	NA	TRUE
8241	NC_000913.3	2347696	2347997	+	TRUE	2217	FALSE
8246	NC_000913.3	2066052	2066353	+	FALSE	NA	TRUE
8247	NC_000913.3	2961917	2962218	+	TRUE	2781	TRUE
8244	NC_000913.3	3158370	3158671	+	FALSE	NA	FALSE
8245	NC_000913.3	694739	695040	+	TRUE	657	FALSE
1490	NC_000913.3	890547	890848	+	FALSE	NA	TRUE
3332	NC_000913.3	3382763	3383064	+	TRUE	3179	TRUE
3331	NC_000913.3	2554770	2555071	+	TRUE	2416	TRUE
3330	NC_000913.3	2341687	2341988	+	TRUE	2215	hit1
3337	NC_000913.3	2991509	2991810	+	TRUE	2811	TRUE
3336	NC_000913.3	2476032	2476333	+	FALSE	NA	TRUE
8426	NC_000913.3	3009570	3009871	+	TRUE	2828	hit1
8427	NC_000913.3	3883585	3883886	+	FALSE	NA	FALSE
8424	NC_000913.3	3300690	3300991	+	TRUE	3102	hit2
8425	NC_000913.3	230407	230708	+	TRUE	197	FALSE
8422	NC_000913.3	1319403	1319704	+	TRUE	1242	TRUE
3335	NC_000913.3	4285598	4285899	+	TRUE	3985	TRUE
8420	NC_000913.3	1351815	1352116	+	TRUE	1274	TRUE
8421	NC_000913.3	1664971	1665272	+	FALSE	NA	TRUE
3334	NC_000913.3	2455078	2455379	+	TRUE	2322	TRUE
8428	NC_000913.3	1060950	1061251	+	TRUE	979	hit2
8429	NC_000913.3	2802354	2802655	+	TRUE	2643	TRUE
5469	NC_000913.3	990876	991177	+	TRUE	912	#N/A
9123	NC_000913.3	3084635	3084936	+	TRUE	2893	TRUE
5468	NC_000913.3	3956940	3957241	+	TRUE	3714	TRUE
9125	NC_000913.3	3976920	3977221	+	TRUE	3731	TRUE
9838	NC_000913.3	833418	833719	+	TRUE	780	TRUE
9839	NC_000913.3	2235459	2235760	+	TRUE	2131	TRUE
3595	NC_000913.3	3453031	3453332	+	TRUE	3258	TRUE
7599	NC_000913.3	2826888	2827189	+	TRUE	2665	TRUE
7598	NC_000913.3	4105835	4106136	+	TRUE	3841	TRUE
7597	NC_000913.3	4377587	4377888	+	FALSE	NA	TRUE
7596	NC_000913.3	1518335	1518636	+	TRUE	1436	TRUE
7595	NC_000913.3	1296213	1296514	+	TRUE	1220	TRUE
5039	NC_000913.3	594128	594429	+	TRUE	565	FALSE
7593	NC_000913.3	2155922	2156223	+	TRUE	2061	TRUE
7592	NC_000913.3	2674882	2675183	+	TRUE	2527	hit2
7591	NC_000913.3	3786027	3786328	+	TRUE	3558	TRUE
7590	NC_000913.3	150772	151073	+	FALSE	NA	TRUE
9129	NC_000913.3	2271558	2271859	+	TRUE	2161	TRUE
3599	NC_000913.3	430953	431254	+	FALSE	NA	TRUE
3598	NC_000913.3	3022903	3023204	+	TRUE	2837	TRUE
4138	NC_000913.3	837847	838148	+	FALSE	NA	TRUE
4139	NC_000913.3	3532410	3532711	+	FALSE	NA	hit1
4130	NC_000913.3	2360401	2360702	+	TRUE	2230	hit1
4131	NC_000913.3	3748878	3749179	+	TRUE	3520	TRUE
4132	NC_000913.3	1523419	1523720	+	TRUE	1440	TRUE
4133	NC_000913.3	3798113	3798414	+	TRUE	3569	TRUE
4134	NC_000913.3	733069	733370	+	TRUE	688	hit2
4135	NC_000913.3	2702086	2702387	+	TRUE	2548	TRUE
4136	NC_000913.3	1880864	1881165	+	TRUE	1789	#N/A
4137	NC_000913.3	1450859	1451160	+	TRUE	1373	TRUE
3841	NC_000913.3	4017543	4017844	+	TRUE	3767	TRUE
3840	NC_000913.3	3329752	3330053	+	TRUE	3126	TRUE
3843	NC_000913.3	4149730	4150031	+	TRUE	3881	hit1
3842	NC_000913.3	4594955	4595256	+	TRUE	4273	FALSE
3845	NC_000913.3	282365	282666	+	TRUE	262	TRUE
3844	NC_000913.3	3521705	3522006	+	TRUE	3331	TRUE
3847	NC_000913.3	1946329	1946630	+	TRUE	1854	#N/A
3846	NC_000913.3	131321	131622	+	FALSE	NA	TRUE
3849	NC_000913.3	3415702	3416003	+	TRUE	3210	TRUE
3848	NC_000913.3	79019	79320	+	TRUE	69	FALSE
5698	NC_000913.3	3945183	3945484	+	FALSE	NA	FALSE
5699	NC_000913.3	3877429	3877730	+	FALSE	NA	TRUE
7912	NC_000913.3	3848016	3848317	+	TRUE	3614	TRUE
7910	NC_000913.3	2252311	2252612	+	TRUE	2144	FALSE
5968	NC_000913.3	4082662	4082963	+	TRUE	3822	hit1
5969	NC_000913.3	2371946	2372247	+	TRUE	2240	FALSE
5960	NC_000913.3	3080125	3080426	+	TRUE	2890	hit1
5961	NC_000913.3	262042	262343	+	TRUE	233	TRUE
5962	NC_000913.3	954233	954534	+	TRUE	884	TRUE
5963	NC_000913.3	1003771	1004072	+	FALSE	NA	TRUE
5964	NC_000913.3	1722641	1722942	+	TRUE	1634	FALSE
5965	NC_000913.3	4161905	4162206	+	TRUE	3890	TRUE
5966	NC_000913.3	2294694	2294995	+	FALSE	NA	hit1
5967	NC_000913.3	3696642	3696943	+	TRUE	3472	FALSE
4549	NC_000913.3	1802579	1802880	+	FALSE	NA	TRUE
4548	NC_000913.3	381906	382207	+	TRUE	357	TRUE
4541	NC_000913.3	4579479	4579780	+	TRUE	4263	FALSE
4540	NC_000913.3	2319891	2320192	+	FALSE	NA	TRUE
4543	NC_000913.3	3233632	3233933	+	TRUE	3031	FALSE
4542	NC_000913.3	3485218	3485519	+	FALSE	NA	TRUE
4545	NC_000913.3	1012971	1013272	+	TRUE	930	TRUE
4544	NC_000913.3	1599376	1599677	+	TRUE	1496	FALSE
4547	NC_000913.3	3187080	3187381	+	TRUE	2994	TRUE
4546	NC_000913.3	2706734	2707035	+	TRUE	2552	TRUE
1073	NC_000913.3	2969754	2970055	+	TRUE	2790	TRUE
2594	NC_000913.3	1502198	1502499	+	FALSE	NA	TRUE
2595	NC_000913.3	3907407	3907708	+	FALSE	NA	TRUE
2596	NC_000913.3	1849542	1849843	+	TRUE	1754	TRUE
2597	NC_000913.3	1858629	1858930	+	FALSE	NA	hit1
2590	NC_000913.3	220756	221057	+	FALSE	NA	TRUE
2591	NC_000913.3	1861736	1862037	+	TRUE	1765	TRUE
2592	NC_000913.3	1303344	1303645	+	TRUE	1223	TRUE
2593	NC_000913.3	348209	348510	+	TRUE	327	FALSE
2598	NC_000913.3	3578127	3578428	+	TRUE	3373	TRUE
2599	NC_000913.3	1924474	1924775	+	TRUE	1832	TRUE
1070	NC_000913.3	1006649	1006950	+	TRUE	927	TRUE
6042	NC_000913.3	4431475	4431776	+	TRUE	4127	TRUE
6043	NC_000913.3	3381784	3382085	+	TRUE	3178	TRUE
6040	NC_000913.3	1435795	1436096	+	TRUE	1363	TRUE
1343	NC_000913.3	1725867	1726168	+	FALSE	NA	hit2
6046	NC_000913.3	3217604	3217905	+	TRUE	3021	hit1
6047	NC_000913.3	458173	458474	+	TRUE	430	TRUE
6044	NC_000913.3	1837377	1837678	+	TRUE	1743	TRUE
6045	NC_000913.3	1295005	1295306	+	TRUE	1219	TRUE
6048	NC_000913.3	745382	745683	+	TRUE	701	TRUE
6049	NC_000913.3	2687874	2688175	+	TRUE	2536	TRUE
8600	NC_000913.3	3307147	3307448	+	TRUE	3107	TRUE
2622	NC_000913.3	4392132	4392433	+	FALSE	NA	hit1
2623	NC_000913.3	414923	415224	+	TRUE	389	FALSE
2620	NC_000913.3	3538839	3539140	+	TRUE	3344	TRUE
2621	NC_000913.3	3179198	3179499	+	TRUE	2984	hit2
2626	NC_000913.3	748974	749275	+	TRUE	705	TRUE
2627	NC_000913.3	3667755	3668056	+	TRUE	3454	TRUE
2624	NC_000913.3	3271003	3271304	+	TRUE	3069	TRUE
2625	NC_000913.3	1481194	1481495	+	TRUE	1398	TRUE
8606	NC_000913.3	124224	124525	+	TRUE	109	TRUE
2628	NC_000913.3	166583	166884	+	TRUE	144	TRUE
2629	NC_000913.3	3486424	3486725	+	TRUE	3295	TRUE
8607	NC_000913.3	2688722	2689023	+	TRUE	2537	hit1
7351	NC_000913.3	3120356	3120657	+	TRUE	2927	TRUE
7350	NC_000913.3	3810964	3811265	+	FALSE	NA	TRUE
7353	NC_000913.3	2130506	2130807	+	TRUE	2040	TRUE
7352	NC_000913.3	252347	252648	+	TRUE	223	TRUE
7355	NC_000913.3	1034741	1035042	+	TRUE	952	TRUE
7354	NC_000913.3	734515	734816	+	TRUE	690	TRUE
7357	NC_000913.3	907822	908123	+	TRUE	850	TRUE
7356	NC_000913.3	3796738	3797039	+	FALSE	NA	hit1
7359	NC_000913.3	4351550	4351851	+	FALSE	NA	FALSE
7358	NC_000913.3	1790060	1790361	+	TRUE	1694	TRUE
9236	NC_000913.3	2817543	2817844	+	FALSE	NA	TRUE
8605	NC_000913.3	3040794	3041095	+	TRUE	2853	TRUE
9230	NC_000913.3	786641	786942	+	FALSE	NA	FALSE
9231	NC_000913.3	1572677	1572978	+	TRUE	1480	TRUE
9232	NC_000913.3	3094255	3094556	+	TRUE	2904	TRUE
9233	NC_000913.3	3397942	3398243	+	TRUE	3191	FALSE
8204	NC_000913.3	1946230	1946531	+	TRUE	1854	FALSE
9058	NC_000913.3	1742632	1742933	+	TRUE	1652	TRUE
9059	NC_000913.3	3323432	3323733	+	TRUE	3120	TRUE
9050	NC_000913.3	3981116	3981417	+	TRUE	3735	TRUE
9051	NC_000913.3	2501263	2501564	+	TRUE	2367	TRUE
9052	NC_000913.3	3079297	3079598	+	FALSE	NA	TRUE
9053	NC_000913.3	871143	871444	+	TRUE	812	TRUE
9054	NC_000913.3	3204539	3204840	+	FALSE	NA	TRUE
9055	NC_000913.3	3674227	3674528	+	FALSE	NA	TRUE
9056	NC_000913.3	93782	94083	+	TRUE	82	TRUE
9057	NC_000913.3	4175084	4175385	+	FALSE	NA	TRUE
775	NC_000913.3	3576102	3576403	+	TRUE	3371	TRUE
774	NC_000913.3	256449	256750	+	TRUE	229	TRUE
777	NC_000913.3	1746934	1747235	+	FALSE	NA	TRUE
776	NC_000913.3	1232153	1232454	+	TRUE	1164	TRUE
771	NC_000913.3	773198	773499	+	TRUE	721	FALSE
770	NC_000913.3	1376884	1377185	+	TRUE	1299	TRUE
773	NC_000913.3	2374985	2375286	+	TRUE	2245	TRUE
772	NC_000913.3	4394615	4394916	+	TRUE	4085	TRUE
779	NC_000913.3	114893	115194	+	TRUE	101	FALSE
778	NC_000913.3	4478945	4479246	+	TRUE	4171	TRUE
77	NC_000913.3	2630032	2630333	+	TRUE	2486	TRUE
76	NC_000913.3	1463874	1464175	+	TRUE	1386	TRUE
75	NC_000913.3	2402471	2402772	+	TRUE	2270	hit2
74	NC_000913.3	4395859	4396160	+	FALSE	NA	TRUE
73	NC_000913.3	4450960	4451261	+	TRUE	4145	hit1
72	NC_000913.3	2392563	2392864	+	TRUE	2261	TRUE
71	NC_000913.3	3821917	3822218	+	FALSE	NA	hit1
70	NC_000913.3	4365995	4366296	+	TRUE	4056	TRUE
2972	NC_000913.3	3083843	3084144	+	TRUE	2893	TRUE
2973	NC_000913.3	992834	993135	+	TRUE	912	FALSE
2970	NC_000913.3	453737	454038	+	TRUE	426	hit2
2971	NC_000913.3	3608299	3608600	+	TRUE	3404	TRUE
2976	NC_000913.3	3870832	3871133	+	TRUE	3638	TRUE
2977	NC_000913.3	2378420	2378721	+	TRUE	2248	#N/A
79	NC_000913.3	1881624	1881925	+	FALSE	NA	TRUE
78	NC_000913.3	3711042	3711343	+	TRUE	3483	TRUE
1043	NC_000913.3	546896	547197	+	TRUE	508	TRUE
5363	NC_000913.3	2877549	2877850	+	FALSE	NA	hit2
1041	NC_000913.3	2684462	2684763	+	TRUE	2533	FALSE
1040	NC_000913.3	4169204	4169505	+	FALSE	NA	TRUE
1047	NC_000913.3	2903806	2904107	+	FALSE	NA	TRUE
1046	NC_000913.3	2759759	2760060	+	TRUE	2601	hit2
1045	NC_000913.3	4133058	4133359	+	TRUE	3868	TRUE
1044	NC_000913.3	4632603	4632904	+	FALSE	NA	TRUE
1049	NC_000913.3	3165848	3166149	+	FALSE	NA	hit2
1048	NC_000913.3	3698408	3698709	+	TRUE	3474	TRUE
4303	NC_000913.3	11387	11688	+	TRUE	11	hit2
4302	NC_000913.3	2585447	2585748	+	FALSE	NA	FALSE
4301	NC_000913.3	1585883	1586184	+	TRUE	1487	TRUE
4300	NC_000913.3	3113899	3114200	+	TRUE	2925	TRUE
4307	NC_000913.3	4350306	4350607	+	TRUE	4042	TRUE
4306	NC_000913.3	4157759	4158060	+	TRUE	3886	TRUE
4305	NC_000913.3	750540	750841	+	TRUE	706	TRUE
4304	NC_000913.3	4517712	4518013	+	TRUE	4206	hit1
4309	NC_000913.3	1416846	1417147	+	TRUE	1336	TRUE
4308	NC_000913.3	2693624	2693925	+	TRUE	2539	TRUE
3128	NC_000913.3	2344476	2344777	+	FALSE	NA	TRUE
3129	NC_000913.3	4348462	4348763	+	TRUE	4040	TRUE
3122	NC_000913.3	4140406	4140707	+	TRUE	3874	TRUE
