chr	start	end	strand	dbl_count	cds
NC_000913.3	4347640	4347941	+	TRUE	4040
NC_000913.3	2778825	2779126	+	TRUE	2623
NC_000913.3	2524475	2524776	+	TRUE	2385
NC_000913.3	4528757	4529058	+	FALSE	NA
NC_000913.3	2389608	2389909	+	TRUE	2259
NC_000913.3	2543818	2544119	+	TRUE	2405
NC_000913.3	1220975	1221276	+	TRUE	1148
NC_000913.3	2303151	2303452	+	TRUE	2191
NC_000913.3	442515	442816	+	TRUE	415
NC_000913.3	2602354	2602655	+	TRUE	2463
NC_000913.3	1503539	1503840	+	FALSE	NA
NC_000913.3	1813534	1813835	+	FALSE	NA
NC_000913.3	4491686	4491987	+	TRUE	4180
NC_000913.3	1246031	1246332	+	TRUE	1177
NC_000913.3	1240349	1240650	+	TRUE	1171
NC_000913.3	4376494	4376795	+	TRUE	4067
NC_000913.3	4312726	4313027	+	TRUE	4006
NC_000913.3	2264133	2264434	+	TRUE	2154
NC_000913.3	1289705	1290006	+	TRUE	1214
NC_000913.3	2257193	2257494	+	FALSE	NA
NC_000913.3	1105908	1106209	+	TRUE	1023
NC_000913.3	610703	611004	+	TRUE	580
NC_000913.3	3796946	3797247	+	TRUE	3568
NC_000913.3	134708	135009	+	TRUE	115
NC_000913.3	2642799	2643100	+	FALSE	NA
NC_000913.3	1687731	1688032	+	TRUE	1600
NC_000913.3	2661013	2661314	+	TRUE	2511
NC_000913.3	4578428	4578729	+	TRUE	4262
NC_000913.3	1812066	1812367	+	TRUE	1717
NC_000913.3	571870	572171	+	TRUE	536
NC_000913.3	291345	291646	+	TRUE	271
NC_000913.3	3267939	3268240	+	TRUE	3067
NC_000913.3	2542411	2542712	+	TRUE	2404
NC_000913.3	2961346	2961647	+	TRUE	2781
NC_000913.3	3332430	3332731	+	TRUE	3128
NC_000913.3	4486825	4487126	+	TRUE	4176
NC_000913.3	2287266	2287567	+	FALSE	NA
NC_000913.3	4438083	4438384	+	TRUE	4133
NC_000913.3	2881202	2881503	+	TRUE	2720
NC_000913.3	3345625	3345926	+	TRUE	3146
NC_000913.3	2302784	2303085	+	TRUE	2190
NC_000913.3	4104501	4104802	+	TRUE	3839
NC_000913.3	1226037	1226338	+	FALSE	NA
NC_000913.3	2013239	2013540	+	TRUE	1925
NC_000913.3	2957686	2957987	+	TRUE	2780
NC_000913.3	177099	177400	+	TRUE	152
NC_000913.3	2643379	2643680	+	TRUE	2498
NC_000913.3	3542214	3542515	+	TRUE	3346
NC_000913.3	3627326	3627627	+	TRUE	3422
NC_000913.3	3063237	3063538	+	TRUE	2874
NC_000913.3	2245220	2245521	+	TRUE	2139
NC_000913.3	2906991	2907292	+	TRUE	2741
NC_000913.3	3337673	3337974	+	TRUE	3136
NC_000913.3	3978718	3979019	+	TRUE	3733
NC_000913.3	1929528	1929829	+	FALSE	NA
NC_000913.3	1687717	1688018	+	TRUE	1600
NC_000913.3	30981	31282	+	TRUE	31
NC_000913.3	1699555	1699856	+	TRUE	1609
NC_000913.3	3446870	3447171	+	TRUE	3245
NC_000913.3	2381854	2382155	+	TRUE	2252
NC_000913.3	3398644	3398945	+	TRUE	3192
NC_000913.3	4378666	4378967	+	TRUE	4070
NC_000913.3	4373140	4373441	+	FALSE	NA
NC_000913.3	624830	625131	+	TRUE	590
NC_000913.3	172381	172682	+	TRUE	148
NC_000913.3	838174	838475	+	TRUE	784
NC_000913.3	3698837	3699138	+	TRUE	3474
NC_000913.3	3088909	3089210	+	TRUE	2897
NC_000913.3	376085	376386	+	TRUE	349
NC_000913.3	2762019	2762320	+	TRUE	2603
NC_000913.3	1071514	1071815	+	TRUE	991
NC_000913.3	1572618	1572919	+	TRUE	1480
NC_000913.3	2998828	2999129	+	FALSE	NA
NC_000913.3	4523735	4524036	+	TRUE	4211
NC_000913.3	3909168	3909469	+	TRUE	3674
NC_000913.3	1655915	1656216	+	TRUE	1570
NC_000913.3	914878	915179	+	FALSE	NA
NC_000913.3	313877	314178	+	FALSE	NA
NC_000913.3	2462581	2462882	+	FALSE	NA
NC_000913.3	2505257	2505558	+	TRUE	2369
NC_000913.3	3971760	3972061	+	TRUE	3726
NC_000913.3	29531	29832	+	TRUE	30
NC_000913.3	525335	525636	+	TRUE	488
NC_000913.3	2325343	2325644	+	TRUE	2206
NC_000913.3	1321553	1321854	+	TRUE	1244
NC_000913.3	955200	955501	+	TRUE	885
NC_000913.3	1198134	1198435	+	FALSE	NA
NC_000913.3	4286448	4286749	+	TRUE	3985
NC_000913.3	4496916	4497217	+	TRUE	4185
NC_000913.3	4479135	4479436	+	TRUE	4171
NC_000913.3	3321546	3321847	+	FALSE	NA
NC_000913.3	3951997	3952298	+	FALSE	NA
NC_000913.3	527616	527917	+	TRUE	489
NC_000913.3	4422533	4422834	+	TRUE	4114
NC_000913.3	4603519	4603820	+	TRUE	4281
NC_000913.3	2888753	2889054	+	TRUE	2725
NC_000913.3	1690236	1690537	+	TRUE	1602
NC_000913.3	1015561	1015862	+	FALSE	NA
NC_000913.3	1640086	1640387	+	TRUE	1543
NC_000913.3	719109	719410	+	TRUE	679
NC_000913.3	4471723	4472024	+	TRUE	4162
NC_000913.3	2257142	2257443	+	TRUE	2148
NC_000913.3	1013182	1013483	+	TRUE	931
NC_000913.3	905327	905628	+	TRUE	848
NC_000913.3	3866811	3867112	+	FALSE	NA
NC_000913.3	240868	241169	+	TRUE	211
NC_000913.3	4356926	4357227	+	TRUE	4049
NC_000913.3	3528240	3528541	+	TRUE	3335
NC_000913.3	2818980	2819281	+	FALSE	NA
NC_000913.3	2940912	2941213	+	TRUE	2768
NC_000913.3	2954473	2954774	+	TRUE	2779
NC_000913.3	3386137	3386438	+	TRUE	3184
NC_000913.3	1550291	1550592	+	FALSE	NA
NC_000913.3	951850	952151	+	TRUE	883
NC_000913.3	3662589	3662890	+	TRUE	3450
NC_000913.3	2830723	2831024	+	TRUE	2671
NC_000913.3	66773	67074	+	TRUE	59
NC_000913.3	2131875	2132176	+	TRUE	2041
NC_000913.3	228338	228639	+	FALSE	NA
NC_000913.3	2529381	2529682	+	TRUE	2390
NC_000913.3	1111018	1111319	+	TRUE	1027
NC_000913.3	1812206	1812507	+	TRUE	1718
NC_000913.3	3956624	3956925	+	TRUE	3713
NC_000913.3	3909929	3910230	+	TRUE	3675
NC_000913.3	4283903	4284204	+	TRUE	3983
NC_000913.3	2382980	2383281	+	TRUE	2253
NC_000913.3	3170178	3170479	+	TRUE	2974
NC_000913.3	606864	607165	+	TRUE	576
NC_000913.3	382205	382506	+	TRUE	357
NC_000913.3	1475445	1475746	+	TRUE	1394
NC_000913.3	1074723	1075024	+	FALSE	NA
NC_000913.3	950507	950808	+	TRUE	882
NC_000913.3	2491781	2492082	+	FALSE	NA
NC_000913.3	1813863	1814164	+	TRUE	1720
NC_000913.3	35869	36170	+	TRUE	34
NC_000913.3	3536171	3536472	+	TRUE	3342
NC_000913.3	756052	756353	+	TRUE	711
NC_000913.3	574155	574456	+	TRUE	543
NC_000913.3	1615353	1615654	+	TRUE	1511
NC_000913.3	2056878	2057179	+	TRUE	1964
NC_000913.3	4449282	4449583	+	TRUE	4143
NC_000913.3	1210196	1210497	+	TRUE	1136
NC_000913.3	1108408	1108709	+	TRUE	1025
NC_000913.3	2607014	2607315	+	TRUE	2467
NC_000913.3	4275608	4275909	+	TRUE	3977
NC_000913.3	3842998	3843299	+	TRUE	3611
NC_000913.3	1414052	1414353	+	TRUE	1335
NC_000913.3	3526261	3526562	+	FALSE	NA
NC_000913.3	775706	776007	+	TRUE	726
NC_000913.3	3166497	3166798	+	TRUE	2969
NC_000913.3	2596809	2597110	+	TRUE	2457
NC_000913.3	1507320	1507621	+	TRUE	1422
NC_000913.3	3698231	3698532	+	TRUE	3474
NC_000913.3	2871884	2872185	+	TRUE	2709
NC_000913.3	2026620	2026921	+	TRUE	1942
NC_000913.3	1778988	1779289	+	TRUE	1684
NC_000913.3	617638	617939	+	TRUE	583
NC_000913.3	2578282	2578583	+	FALSE	NA
NC_000913.3	3941666	3941967	+	FALSE	NA
NC_000913.3	3788045	3788346	+	TRUE	3560
NC_000913.3	2888330	2888631	+	TRUE	2725
NC_000913.3	332623	332924	+	TRUE	313
NC_000913.3	3798805	3799106	+	TRUE	3569
NC_000913.3	1609903	1610204	+	TRUE	1506
NC_000913.3	4229085	4229386	+	TRUE	3934
NC_000913.3	4263826	4264127	+	TRUE	3966
NC_000913.3	934203	934504	+	TRUE	870
NC_000913.3	2772025	2772326	+	FALSE	NA
NC_000913.3	3064251	3064552	+	TRUE	2875
NC_000913.3	4107356	4107657	+	FALSE	NA
NC_000913.3	3148051	3148352	+	TRUE	2953
NC_000913.3	2833022	2833323	+	TRUE	2672
NC_000913.3	1149223	1149524	+	TRUE	1068
NC_000913.3	1544117	1544418	+	FALSE	NA
NC_000913.3	3609351	3609652	+	TRUE	3406
NC_000913.3	3458469	3458770	+	TRUE	3263
NC_000913.3	1746084	1746385	+	FALSE	NA
NC_000913.3	628528	628829	+	TRUE	593
NC_000913.3	3234164	3234465	+	TRUE	3032
NC_000913.3	4120738	4121039	+	TRUE	3858
NC_000913.3	2729603	2729904	+	FALSE	NA
NC_000913.3	1500889	1501190	+	TRUE	1415
NC_000913.3	1240467	1240768	+	TRUE	1171
NC_000913.3	1829899	1830200	+	TRUE	1735
NC_000913.3	1728474	1728775	+	TRUE	1641
NC_000913.3	2301667	2301968	+	TRUE	2189
NC_000913.3	2823127	2823428	+	TRUE	2661
NC_000913.3	1751218	1751519	+	TRUE	1660
NC_000913.3	485786	486087	+	TRUE	455
NC_000913.3	420067	420368	+	TRUE	393
NC_000913.3	2760148	2760449	+	TRUE	2601
NC_000913.3	2588895	2589196	+	TRUE	2449
NC_000913.3	2152710	2153011	+	TRUE	2057
NC_000913.3	2740558	2740859	+	TRUE	2579
NC_000913.3	2426891	2427192	+	TRUE	2294
NC_000913.3	2223526	2223827	+	TRUE	2117
NC_000913.3	3432743	3433044	+	TRUE	3222
NC_000913.3	4166068	4166369	+	TRUE	3893
NC_000913.3	503090	503391	+	FALSE	NA
NC_000913.3	3631465	3631766	+	TRUE	3424
NC_000913.3	4536409	4536710	+	FALSE	NA
NC_000913.3	106436	106737	+	TRUE	93
NC_000913.3	924679	924980	+	TRUE	863
NC_000913.3	3188128	3188429	+	FALSE	NA
NC_000913.3	1095466	1095767	+	TRUE	1009
NC_000913.3	925428	925729	+	FALSE	NA
NC_000913.3	1505304	1505605	+	TRUE	1420
NC_000913.3	3887829	3888130	+	TRUE	3654
NC_000913.3	3302641	3302942	+	TRUE	3104
NC_000913.3	2915195	2915496	+	TRUE	2748
NC_000913.3	178851	179152	+	TRUE	154
NC_000913.3	4587671	4587972	+	TRUE	4267
NC_000913.3	1002600	1002901	+	TRUE	921
NC_000913.3	4008645	4008946	+	TRUE	3759
NC_000913.3	1104323	1104624	+	TRUE	1020
NC_000913.3	2287464	2287765	+	FALSE	NA
NC_000913.3	3989484	3989785	+	TRUE	3740
NC_000913.3	2004875	2005176	+	TRUE	1913
NC_000913.3	1129673	1129974	+	FALSE	NA
NC_000913.3	3579698	3579999	+	TRUE	3375
NC_000913.3	1474731	1475032	+	TRUE	1393
NC_000913.3	2200380	2200681	+	TRUE	2100
NC_000913.3	3093344	3093645	+	FALSE	NA
NC_000913.3	1335655	1335956	+	FALSE	NA
NC_000913.3	2364885	2365186	+	TRUE	2235
NC_000913.3	390262	390563	+	TRUE	365
NC_000913.3	4006935	4007236	+	TRUE	3757
NC_000913.3	3421203	3421504	+	TRUE	3214
NC_000913.3	3994177	3994478	+	FALSE	NA
NC_000913.3	2383145	2383446	+	TRUE	2253
NC_000913.3	2805107	2805408	+	TRUE	2645
NC_000913.3	4053367	4053668	+	FALSE	NA
NC_000913.3	445888	446189	+	TRUE	419
NC_000913.3	1849167	1849468	+	TRUE	1754
NC_000913.3	1044660	1044961	+	TRUE	963
NC_000913.3	1367586	1367887	+	TRUE	1287
NC_000913.3	4077416	4077717	+	TRUE	3816
NC_000913.3	1058842	1059143	+	TRUE	978
NC_000913.3	2469532	2469833	+	TRUE	2334
NC_000913.3	3864677	3864978	+	TRUE	3632
NC_000913.3	573760	574061	+	FALSE	NA
NC_000913.3	2942543	2942844	+	FALSE	NA
NC_000913.3	822964	823265	+	TRUE	770
NC_000913.3	3476308	3476609	+	FALSE	NA
NC_000913.3	2409659	2409960	+	TRUE	2276
NC_000913.3	1032360	1032661	+	TRUE	951
NC_000913.3	4555934	4556235	+	TRUE	4243
NC_000913.3	3431134	3431435	+	TRUE	3219
NC_000913.3	1416176	1416477	+	TRUE	1336
NC_000913.3	913109	913410	+	TRUE	854
NC_000913.3	2626562	2626863	+	TRUE	2484
NC_000913.3	1062960	1063261	+	TRUE	982
NC_000913.3	1180558	1180859	+	TRUE	1098
NC_000913.3	2854466	2854767	+	TRUE	2693
NC_000913.3	4311122	4311423	+	TRUE	4005
NC_000913.3	353694	353995	+	TRUE	331
NC_000913.3	99707	100008	+	TRUE	87
NC_000913.3	3347195	3347496	+	TRUE	3149
NC_000913.3	3829003	3829304	+	TRUE	3600
NC_000913.3	2407828	2408129	+	TRUE	2274
NC_000913.3	2824760	2825061	+	TRUE	2663
NC_000913.3	1768731	1769032	+	FALSE	NA
NC_000913.3	2123612	2123913	+	TRUE	2033
NC_000913.3	832491	832792	+	TRUE	779
NC_000913.3	2733083	2733384	+	TRUE	2571
NC_000913.3	3185246	3185547	+	FALSE	NA
NC_000913.3	3266128	3266429	+	TRUE	3065
NC_000913.3	1603204	1603505	+	TRUE	1499
NC_000913.3	261822	262123	+	TRUE	233
NC_000913.3	976514	976815	+	TRUE	904
NC_000913.3	4273409	4273710	+	TRUE	3974
NC_000913.3	2595670	2595971	+	TRUE	2455
NC_000913.3	3277793	3278094	+	TRUE	3076
NC_000913.3	3680108	3680409	+	TRUE	3462
NC_000913.3	108414	108715	+	TRUE	95
NC_000913.3	1002669	1002970	+	TRUE	921
NC_000913.3	642777	643078	+	TRUE	606
NC_000913.3	3902281	3902582	+	TRUE	3669
NC_000913.3	2120632	2120933	+	TRUE	2031
NC_000913.3	2248293	2248594	+	TRUE	2140
NC_000913.3	2726914	2727215	+	FALSE	NA
NC_000913.3	1700982	1701283	+	TRUE	1610
NC_000913.3	1410069	1410370	+	TRUE	1329
NC_000913.3	2472561	2472862	+	TRUE	2339
NC_000913.3	1836177	1836478	+	TRUE	1742
NC_000913.3	3124285	3124586	+	TRUE	2930
NC_000913.3	601458	601759	+	TRUE	570
NC_000913.3	2678671	2678972	+	TRUE	2530
NC_000913.3	1649188	1649489	+	FALSE	NA
NC_000913.3	3405756	3406057	+	FALSE	NA
NC_000913.3	2474948	2475249	+	TRUE	2343
NC_000913.3	146936	147237	+	TRUE	127
NC_000913.3	615042	615343	+	TRUE	583
NC_000913.3	4039319	4039620	+	FALSE	NA
NC_000913.3	2272824	2273125	+	TRUE	2162
NC_000913.3	4315069	4315370	+	TRUE	4010
NC_000913.3	2214255	2214556	+	TRUE	2109
NC_000913.3	1352932	1353233	+	TRUE	1275
NC_000913.3	874901	875202	+	TRUE	814
NC_000913.3	4102850	4103151	+	TRUE	3838
NC_000913.3	4325578	4325879	+	FALSE	NA
NC_000913.3	1746435	1746736	+	FALSE	NA
NC_000913.3	2195037	2195338	+	TRUE	2098
NC_000913.3	937633	937934	+	TRUE	871
NC_000913.3	3523988	3524289	+	TRUE	3333
NC_000913.3	2036790	2037091	+	TRUE	1952
NC_000913.3	2495647	2495948	+	TRUE	2362
NC_000913.3	685804	686105	+	TRUE	650
NC_000913.3	4104158	4104459	+	TRUE	3839
NC_000913.3	4222808	4223109	+	TRUE	3932
NC_000913.3	4515243	4515544	+	TRUE	4204
NC_000913.3	3640698	3640999	+	FALSE	NA
NC_000913.3	555516	555817	+	TRUE	516
NC_000913.3	2989811	2990112	+	TRUE	2809
NC_000913.3	788792	789093	+	TRUE	738
NC_000913.3	2828758	2829059	+	TRUE	2668
NC_000913.3	2400845	2401146	+	TRUE	2268
NC_000913.3	2318657	2318958	+	TRUE	2201
NC_000913.3	2803762	2804063	+	TRUE	2644
NC_000913.3	554088	554389	+	TRUE	515
NC_000913.3	559801	560102	+	TRUE	522
NC_000913.3	2216784	2217085	+	TRUE	2113
NC_000913.3	1304201	1304502	+	TRUE	1224
NC_000913.3	1525393	1525694	+	TRUE	1441
NC_000913.3	3165790	3166091	+	TRUE	2968
NC_000913.3	166237	166538	+	TRUE	144
NC_000913.3	1011745	1012046	+	FALSE	NA
NC_000913.3	4627332	4627633	+	TRUE	4305
NC_000913.3	4301365	4301666	+	TRUE	3997
NC_000913.3	2375776	2376077	+	TRUE	2245
NC_000913.3	454718	455019	+	FALSE	NA
NC_000913.3	305199	305500	+	TRUE	286
NC_000913.3	528633	528934	+	TRUE	491
NC_000913.3	3921094	3921395	+	TRUE	3686
NC_000913.3	2994575	2994876	+	TRUE	2815
NC_000913.3	1824423	1824724	+	TRUE	1730
NC_000913.3	361471	361772	+	TRUE	338
NC_000913.3	1966449	1966750	+	TRUE	1873
NC_000913.3	152232	152533	+	TRUE	133
NC_000913.3	3202840	3203141	+	TRUE	3006
NC_000913.3	3390444	3390745	+	TRUE	3188
NC_000913.3	718736	719037	+	TRUE	679
NC_000913.3	1471069	1471370	+	FALSE	NA
NC_000913.3	3491927	3492228	+	TRUE	3301
NC_000913.3	1457626	1457927	+	TRUE	1380
NC_000913.3	1669604	1669905	+	TRUE	1583
NC_000913.3	1064258	1064559	+	TRUE	983
NC_000913.3	248347	248648	+	TRUE	219
NC_000913.3	2264591	2264892	+	TRUE	2154
NC_000913.3	2527541	2527842	+	TRUE	2388
NC_000913.3	3662099	3662400	+	TRUE	3450
NC_000913.3	4427607	4427908	+	TRUE	4123
NC_000913.3	1431162	1431463	+	TRUE	1357
NC_000913.3	2542746	2543047	+	TRUE	2404
NC_000913.3	592226	592527	+	TRUE	564
NC_000913.3	948340	948641	+	TRUE	879
NC_000913.3	911314	911615	+	TRUE	853
NC_000913.3	3836428	3836729	+	FALSE	NA
NC_000913.3	3587698	3587999	+	TRUE	3384
NC_000913.3	1519220	1519521	+	TRUE	1437
NC_000913.3	1858515	1858816	+	TRUE	1762
NC_000913.3	1662891	1663192	+	TRUE	1576
NC_000913.3	2901187	2901488	+	TRUE	2736
NC_000913.3	564439	564740	+	FALSE	NA
NC_000913.3	2252029	2252330	+	TRUE	2144
NC_000913.3	2972978	2973279	+	TRUE	2794
NC_000913.3	226581	226882	+	FALSE	NA
NC_000913.3	574524	574825	+	FALSE	NA
NC_000913.3	1787681	1787982	+	TRUE	1691
NC_000913.3	180977	181278	+	TRUE	156
NC_000913.3	4364028	4364329	+	TRUE	4054
NC_000913.3	3679993	3680294	+	TRUE	3462
NC_000913.3	4168382	4168683	+	FALSE	NA
NC_000913.3	4401695	4401996	+	TRUE	4091
NC_000913.3	965394	965695	+	TRUE	893
NC_000913.3	30055	30356	+	TRUE	30
NC_000913.3	1773472	1773773	+	TRUE	1679
NC_000913.3	3663997	3664298	+	TRUE	3451
NC_000913.3	4016824	4017125	+	TRUE	3766
NC_000913.3	221720	222021	+	TRUE	194
NC_000913.3	4442750	4443051	+	TRUE	4138
NC_000913.3	1909645	1909946	+	TRUE	1818
NC_000913.3	534566	534867	+	TRUE	498
NC_000913.3	1527917	1528218	+	TRUE	1444
NC_000913.3	3586381	3586682	+	TRUE	3382
NC_000913.3	3940703	3941004	+	TRUE	3703
NC_000913.3	3983825	3984126	+	TRUE	3736
NC_000913.3	3068312	3068613	+	TRUE	2879
NC_000913.3	2867083	2867384	+	TRUE	2703
NC_000913.3	3637615	3637916	+	TRUE	3428
NC_000913.3	877148	877449	+	TRUE	816
NC_000913.3	3107827	3108128	+	TRUE	2919
NC_000913.3	1003279	1003580	+	FALSE	NA
NC_000913.3	1234522	1234823	+	TRUE	1166
NC_000913.3	2044582	2044883	+	FALSE	NA
NC_000913.3	1783464	1783765	+	TRUE	1689
NC_000913.3	4537786	4538087	+	TRUE	4228
NC_000913.3	1354060	1354361	+	TRUE	1276
NC_000913.3	1521745	1522046	+	TRUE	1439
NC_000913.3	3241603	3241904	+	FALSE	NA
NC_000913.3	1812527	1812828	+	TRUE	1718
NC_000913.3	869980	870281	+	TRUE	811
NC_000913.3	3936869	3937170	+	TRUE	3699
NC_000913.3	3692442	3692743	+	FALSE	NA
NC_000913.3	185677	185978	+	TRUE	160
NC_000913.3	2041705	2042006	+	TRUE	1957
NC_000913.3	4584034	4584335	+	TRUE	4266
NC_000913.3	4005620	4005921	+	FALSE	NA
NC_000913.3	1186244	1186545	+	TRUE	1104
NC_000913.3	3124839	3125140	+	TRUE	2930
NC_000913.3	2124521	2124822	+	TRUE	2034
NC_000913.3	933668	933969	+	TRUE	870
NC_000913.3	4278249	4278550	+	FALSE	NA
NC_000913.3	1516217	1516518	+	TRUE	1431
NC_000913.3	2372156	2372457	+	TRUE	2240
NC_000913.3	1005212	1005513	+	TRUE	925
NC_000913.3	2969206	2969507	+	FALSE	NA
NC_000913.3	4372714	4373015	+	TRUE	4062
NC_000913.3	1096140	1096441	+	TRUE	1010
NC_000913.3	3952084	3952385	+	TRUE	3710
NC_000913.3	2950669	2950970	+	TRUE	2778
NC_000913.3	488188	488489	+	TRUE	456
NC_000913.3	1533186	1533487	+	TRUE	1449
NC_000913.3	2286085	2286386	+	FALSE	NA
NC_000913.3	3659237	3659538	+	TRUE	3449
NC_000913.3	2698270	2698571	+	TRUE	2542
NC_000913.3	1888606	1888907	+	TRUE	1795
NC_000913.3	3247710	3248011	+	TRUE	3044
NC_000913.3	1353332	1353633	+	TRUE	1275
NC_000913.3	1865906	1866207	+	TRUE	1770
NC_000913.3	733778	734079	+	TRUE	689
NC_000913.3	1882613	1882914	+	TRUE	1790
NC_000913.3	499446	499747	+	TRUE	467
NC_000913.3	2780725	2781026	+	TRUE	2623
NC_000913.3	4310474	4310775	+	TRUE	4004
NC_000913.3	843142	843443	+	TRUE	789
NC_000913.3	2496312	2496613	+	TRUE	2362
NC_000913.3	3141343	3141644	+	TRUE	2947
NC_000913.3	522342	522643	+	TRUE	487
NC_000913.3	169010	169311	+	TRUE	145
NC_000913.3	372314	372615	+	TRUE	346
NC_000913.3	1517863	1518164	+	TRUE	1435
NC_000913.3	1530312	1530613	+	FALSE	NA
NC_000913.3	4355620	4355921	+	TRUE	4048
NC_000913.3	463348	463649	+	TRUE	433
NC_000913.3	3574997	3575298	+	TRUE	3370
NC_000913.3	3458336	3458637	+	TRUE	3263
NC_000913.3	2491301	2491602	+	TRUE	2357
NC_000913.3	997120	997421	+	TRUE	917
NC_000913.3	2127106	2127407	+	TRUE	2037
NC_000913.3	609659	609960	+	TRUE	579
NC_000913.3	2962189	2962490	+	TRUE	2781
NC_000913.3	4028256	4028557	+	TRUE	3778
NC_000913.3	4227523	4227824	+	FALSE	NA
NC_000913.3	3386990	3387291	+	TRUE	3184
NC_000913.3	1446112	1446413	+	FALSE	NA
NC_000913.3	2189351	2189652	+	TRUE	2093
NC_000913.3	3052085	3052386	+	TRUE	2862
NC_000913.3	4380222	4380523	+	TRUE	4073
NC_000913.3	3221222	3221523	+	FALSE	NA
NC_000913.3	2698807	2699108	+	TRUE	2543
NC_000913.3	1566347	1566648	+	TRUE	1476
NC_000913.3	864478	864779	+	TRUE	807
NC_000913.3	4439230	4439531	+	FALSE	NA
NC_000913.3	721993	722294	+	TRUE	682
NC_000913.3	2714328	2714629	+	TRUE	2560
NC_000913.3	3916902	3917203	+	TRUE	3680
NC_000913.3	1575939	1576240	+	TRUE	1481
NC_000913.3	285408	285709	+	TRUE	264
NC_000913.3	2255724	2256025	+	TRUE	2147
NC_000913.3	1746494	1746795	+	FALSE	NA
NC_000913.3	1771312	1771613	+	TRUE	1678
NC_000913.3	1502063	1502364	+	FALSE	NA
NC_000913.3	4442226	4442527	+	FALSE	NA
NC_000913.3	2391396	2391697	+	TRUE	2261
NC_000913.3	4293214	4293515	+	TRUE	3991
NC_000913.3	3509151	3509452	+	TRUE	3317
NC_000913.3	1971290	1971591	+	TRUE	1878
NC_000913.3	2111084	2111385	+	TRUE	2024
NC_000913.3	4420359	4420660	+	TRUE	4111
NC_000913.3	3447250	3447551	+	TRUE	3245
NC_000913.3	2444112	2444413	+	TRUE	2310
NC_000913.3	3139979	3140280	+	TRUE	2944
NC_000913.3	1984548	1984849	+	TRUE	1891
NC_000913.3	430069	430370	+	TRUE	401
NC_000913.3	2558352	2558653	+	TRUE	2420
NC_000913.3	310561	310862	+	FALSE	NA
NC_000913.3	2764216	2764517	+	TRUE	2604
NC_000913.3	1648198	1648499	+	FALSE	NA
NC_000913.3	2976879	2977180	+	TRUE	2796
NC_000913.3	1912376	1912677	+	TRUE	1820
NC_000913.3	3640386	3640687	+	FALSE	NA
NC_000913.3	3664912	3665213	+	TRUE	3452
NC_000913.3	492744	493045	+	TRUE	461
NC_000913.3	1837391	1837692	+	TRUE	1743
NC_000913.3	4368524	4368825	+	TRUE	4058
NC_000913.3	1411470	1411771	+	TRUE	1330
NC_000913.3	486559	486860	+	TRUE	456
NC_000913.3	1500647	1500948	+	TRUE	1415
NC_000913.3	1101102	1101403	+	TRUE	1015
NC_000913.3	1359485	1359786	+	TRUE	1281
NC_000913.3	1214822	1215123	+	TRUE	1141
NC_000913.3	2635792	2636093	+	TRUE	2492
NC_000913.3	74951	75252	+	TRUE	65
NC_000913.3	494160	494461	+	TRUE	462
NC_000913.3	1059680	1059981	+	TRUE	979
NC_000913.3	4623583	4623884	+	TRUE	4301
NC_000913.3	2022281	2022582	+	TRUE	1935
NC_000913.3	1068655	1068956	+	TRUE	988
NC_000913.3	1621212	1621513	+	TRUE	1519
NC_000913.3	1071766	1072067	+	TRUE	992
NC_000913.3	2769619	2769920	+	TRUE	2610
NC_000913.3	29555	29856	+	TRUE	30
NC_000913.3	127657	127958	+	FALSE	NA
NC_000913.3	1448961	1449262	+	TRUE	1373
NC_000913.3	440722	441023	+	TRUE	413
NC_000913.3	1146204	1146505	+	TRUE	1064
NC_000913.3	3201072	3201373	+	TRUE	3005
NC_000913.3	4542475	4542776	+	FALSE	NA
NC_000913.3	542043	542344	+	TRUE	504
NC_000913.3	3641430	3641731	+	TRUE	3431
NC_000913.3	2255558	2255859	+	TRUE	2147
NC_000913.3	3212114	3212415	+	TRUE	3016
NC_000913.3	3125510	3125811	+	TRUE	2931
NC_000913.3	3604903	3605204	+	TRUE	3401
NC_000913.3	2814715	2815016	+	FALSE	NA
NC_000913.3	3757299	3757600	+	TRUE	3530
NC_000913.3	2565140	2565441	+	TRUE	2429
NC_000913.3	1675240	1675541	+	TRUE	1590
NC_000913.3	1895843	1896144	+	TRUE	1802
NC_000913.3	1601422	1601723	+	TRUE	1498
NC_000913.3	478201	478502	+	TRUE	448
NC_000913.3	4085405	4085706	+	TRUE	3822
NC_000913.3	3845330	3845631	+	TRUE	3612
NC_000913.3	1311121	1311422	+	TRUE	1232
NC_000913.3	2796506	2796807	+	TRUE	2633
NC_000913.3	3461381	3461682	+	TRUE	3266
NC_000913.3	329784	330085	+	TRUE	312
NC_000913.3	3168899	3169200	+	TRUE	2972
NC_000913.3	1198466	1198767	+	FALSE	NA
NC_000913.3	3689259	3689560	+	TRUE	3467
NC_000913.3	327154	327455	+	TRUE	310
NC_000913.3	2619119	2619420	+	TRUE	2478
NC_000913.3	3249393	3249694	+	TRUE	3047
NC_000913.3	2836422	2836723	+	TRUE	2674
NC_000913.3	4158629	4158930	+	TRUE	3887
NC_000913.3	871740	872041	+	TRUE	813
NC_000913.3	1907447	1907748	+	FALSE	NA
NC_000913.3	4496239	4496540	+	FALSE	NA
NC_000913.3	1786005	1786306	+	TRUE	1690
